goodreads_book_id,best_book_id,work_id,books_count,isbn,original_publication_year,original_title,language_code,average_rating,work_ratings_count,work_text_reviews_count,image_url
6918909,6918909,7146544,40,61668095,2011.0,Illusions,en-US,4.12,27722,1603,https://images.gr-assets.com/books/1324797814m/6918909.jpg
18584855,18584855,26322524,35,1250044650,2016.0,Heartless,eng,4.06,37000,8605,https://images.gr-assets.com/books/1477740245m/18584855.jpg
128092,128092,1948820,44,60757353,1968.0,The Pigman,eng,3.58,22807,1156,https://images.gr-assets.com/books/1393796714m/128092.jpg
9397967,9397967,11351526,33,545284104,2011.0,Abandon,eng,3.71,33159,3639,https://images.gr-assets.com/books/1324767084m/9397967.jpg
1166131,1166131,1153817,38,068987779X,2004.0,"The Recruit (Cherub, #1)",eng,4.22,22294,1626,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
8046350,30123368,12688312,32,557364639,2010.0,My Blood Approves,eng,3.83,26660,1704,https://images.gr-assets.com/books/1282351187m/8046350.jpg
7797874,7797874,10770784,18,738718688,2010.0,Return to Paradise,eng,4.05,29892,1430,https://images.gr-assets.com/books/1271357819m/7797874.jpg
2272813,2272813,2278833,31,525478922,2008.0,"Ninth Grade Slays (The Chronicles of Vladimir Tod, #2)",en-US,4.14,22539,1042,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
17165932,17165932,23592719,31,547959206,2014.0,Independent Study,eng,3.97,23831,2060,https://images.gr-assets.com/books/1380034496m/17165932.jpg
6665671,6665671,6860540,26,375865861,2010.0,Please Ignore Vera Dietz,eng,3.91,23333,3056,https://images.gr-assets.com/books/1394240671m/6665671.jpg
395851,395851,385351,72,006102001X,1991.0,The Struggle,eng,3.5,29037,1058,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
15703770,15703770,21365340,29,545284155,2013.0,The Runaway King,eng,4.23,25793,2859,https://images.gr-assets.com/books/1351133357m/15703770.jpg
6393972,6393972,6582550,19,547248040,2010.0,This World We Live In,en-US,3.81,25456,2390,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
6087756,6087756,6264661,35,1416963960,2010.0,White Cat,eng,3.81,32957,3960,https://images.gr-assets.com/books/1358274572m/6087756.jpg
22465597,22465597,41903598,32,62224107,2015.0,Vanishing Girls,en-CA,3.59,21289,3439,https://images.gr-assets.com/books/1414618400m/22465597.jpg
7355137,7355137,9128025,39,006124242X,2011.0,Darke,eng,4.23,22337,701,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
5168517,5168517,5235557,22,670011304,2009.0,Waiting For You,eng,3.84,20656,798,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
199785,199785,2013729,50,60725133,2001.0,Reunion,eng,4.09,30937,664,https://images.gr-assets.com/books/1327954705m/199785.jpg
23224,23224,2013708,40,60725141,2001.0,Darkest Hour,eng,4.16,29910,685,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
4415692,4415692,4463856,26,141691420X,2009.0,The Soldiers of Halla,en-US,4.27,19934,522,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
301022,301022,292089,35,385732074,2005.0,"The Boyfriend List: 15 Guys, 11 Shrink Appointments, 4 Ceramic Frogs and Me, Ruby Oliver (Ruby Oliver, #1)",en-US,3.49,24018,1724,https://images.gr-assets.com/books/1342343845m/301022.jpg
93731,93731,1075200,75,60096128,2003.0,Princess in Pink,eng,3.69,29540,639,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
2051840,2051840,2101855,18,61288853,2008.0,"The Coffin Club (Vampire Kisses, #5)",eng,4.06,23288,420,https://images.gr-assets.com/books/1306605099m/2051840.jpg
16178,16178,564970,19,618683070,2006.0,Dairy Queen,eng,3.73,24821,2448,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
6472451,6472451,6550542,16,316040096,2009.0,Ash,en-US,3.62,23952,2762,https://images.gr-assets.com/books/1286563960m/6472451.jpg
199687,199687,2975812,14,609807919,2003.0,"Second Helpings (Jessica Darling, #2)",eng,4.08,23834,831,https://images.gr-assets.com/books/1388707744m/199687.jpg
253106,253106,2974214,25,763620912,2003.0,"The Earth, My Butt, and Other Big Round Things",eng,3.77,22209,1459,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
542752,542752,322502,22,142400769,2002.0,Things Not Seen,en-GB,3.88,22288,1699,https://images.gr-assets.com/books/1327910708m/542752.jpg
45432,45432,1019140,51,078685149X,2004.0,The Supernaturalist,en-US,3.85,24352,1021,https://images.gr-assets.com/books/1233460677m/45432.jpg
1025250,1025250,1846097,14,786856920,2000.0,Schooled,en-US,3.82,21681,2441,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
141372,141372,241811,38,440227194,1996.0,Brian's Winter,en-US,3.98,19542,1190,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
372319,372319,362258,308,1406501077,1886.0,"Jo's Boys, and How They Turned Out: A Sequel to ""Little Men""",eng,3.8,26465,544,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
24963,24963,1258632,55,689840349,1974.0,Greenwitch,eng,4.0,23531,632,https://images.gr-assets.com/books/1347322295m/24963.jpg
768878,768878,2785303,65,64407330,2002.0,Abarat,en-US,4.08,22343,1184,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
6619499,6619499,6813644,36,61284424,2011.0,Afterlife,en-US,3.8,24924,1174,https://images.gr-assets.com/books/1277385646m/6619499.jpg
411527,411527,2961832,78,399250484,2007.0,Slam,en-US,3.27,20196,1993,https://images.gr-assets.com/books/1327963062m/411527.jpg
9943270,9943270,14836636,23,547628382,2013.0,"Dark Triumph (His Fair Assassin, #2)",eng,4.15,30080,3006,https://images.gr-assets.com/books/1346852168m/9943270.jpg
18263725,18263725,25723388,13,544289595,2014.0,The Crossover,eng,4.22,22935,4063,https://images.gr-assets.com/books/1390427593m/18263725.jpg
12637490,12637490,15011943,25,373210450,2012.0,Goddess Interrupted,eng,4.02,27356,2107,https://images.gr-assets.com/books/1397956745m/12637490.jpg
147801,147801,669307,31,689869118,2004.0,Black Water,eng,4.16,20300,388,https://images.gr-assets.com/books/1431981444m/147801.jpg
13067,13067,5912667,38,375821821,2005.0,Flush,en-US,3.86,21766,2067,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
24529123,24529123,44129478,26,149262246X,2016.0,This Is Where It Ends,eng,3.63,27137,4929,https://images.gr-assets.com/books/1431358364m/24529123.jpg
13262061,13262061,18463625,25,385737432,2012.0,Liar & Spy,eng,3.81,20582,2256,https://images.gr-assets.com/books/1336000458m/13262061.jpg
5135798,5135798,3989884,33,545040566,2009.0,Being Nikki,eng,3.87,26565,1017,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
303472,303472,1880,15,689839081,2001.0,"Among the Impostors (Shadow Children, #2)",en-US,4.05,23909,1194,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
7775611,7775611,10682093,7,1442413174,2010.0,The Eternal Dawn,en-US,4.14,17534,395,https://images.gr-assets.com/books/1327900455m/7775611.jpg
10677277,10677277,15586973,17,765329581,2012.0,Article 5,en-US,3.78,24996,2552,https://images.gr-assets.com/books/1306520962m/10677277.jpg
318404,318404,2129865,36,439755204,2004.0,"Drums, Girls & Dangerous Pie",eng,4.25,20877,2616,https://images.gr-assets.com/books/1377989934m/318404.jpg
77395,77395,7071165,273,553269216,1919.0,Rainbow Valley,eng,4.0,29297,752,https://images.gr-assets.com/books/1403192556m/77395.jpg
7558747,28149981,9871439,33,385737637,2010.0,Revolution,eng,4.02,24843,3765,https://images.gr-assets.com/books/1320530843m/7558747.jpg
47619,47619,805783,31,439436567,2004.0,Drowned Wednesday,en-US,3.85,22243,385,https://images.gr-assets.com/books/1304528425m/47619.jpg
13521399,13521399,19082075,37,316224189,2012.0,Confessions of a murder suspect,eng,3.89,22686,2335,https://images.gr-assets.com/books/1377041438m/13521399.jpg
69392,69392,2915313,36,440420059,2003.0,Milkweed,eng,4.0,20592,1966,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
16068780,16068780,21861160,34,62235796,2014.0,The Jewel,eng,3.86,25469,3473,https://images.gr-assets.com/books/1392220609m/16068780.jpg
10706120,10706120,15616456,14,545298407,2011.0,A King's Ransom,eng,4.14,18469,355,https://images.gr-assets.com/books/1329085934m/10706120.jpg
2954411,2954411,2983897,20,1416960597,2008.0,Living Dead Girl,en-US,3.83,24327,3593,https://images.gr-assets.com/books/1314272108m/2954411.jpg
20958632,20958632,40214184,24,316213071,2015.0,The Darkest Part of the Forest,eng,3.91,25498,4304,https://images.gr-assets.com/books/1397755014m/20958632.jpg
9918083,9918083,13766290,36,1416971777,2011.0,Goliath,eng,4.25,25391,2303,https://images.gr-assets.com/books/1299808712m/9918083.jpg
10345937,10345937,15248728,23,1595143998,2013.0,Shades of Earth,eng,4.11,26839,3442,https://images.gr-assets.com/books/1346494567m/10345937.jpg
13661,13661,2902890,77,1416509631,1990.0,Tehanu,eng,3.89,23207,966,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
13517455,13517455,19075624,36,62217070,2013.0,Reboot,eng,3.92,25819,3128,https://images.gr-assets.com/books/1350931774m/13517455.jpg
8428195,8428195,13291399,19,62001035,2011.0,Entwined,en-US,3.87,30536,4592,https://images.gr-assets.com/books/1279037245m/8428195.jpg
147243,147243,1244926,29,60734000,1997.0,Touching Spirit Bear,eng,3.85,18850,2716,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
18172471,18172471,25543523,32,62318322,2014.0,The Selection Stories: The Prince & The Guard,eng,4.03,25596,1797,https://images.gr-assets.com/books/1380214609m/18172471.jpg
7124475,7124475,13036225,9,1442406593,2010.0,Endless Summer,eng,4.02,18642,648,https://images.gr-assets.com/books/1276962830m/7124475.jpg
7129598,7129598,7391743,10,1442402008,2010.0,Nevermore,en-US,3.87,25502,2473,https://images.gr-assets.com/books/1294381693m/7129598.jpg
7640705,7640705,10170311,44,307738612,2010.0,The Ring of Solomon,eng,4.19,21718,1208,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
266607,266607,588218,32,689868235,2002.0,Tithe: A Modern Faerie Tale ,eng,3.92,27834,1276,https://images.gr-assets.com/books/1332713354m/266607.jpg
21569527,21569527,40901894,12,805099247,2015.0,The Heart of Betrayal,eng,4.32,26504,3507,https://images.gr-assets.com/books/1414932049m/21569527.jpg
263171,263171,255109,20,61132233,2007.0,"Dance with a Vampire (Vampire Kisses, #4)",eng,4.01,23240,472,https://images.gr-assets.com/books/1443971681m/263171.jpg
58890,58890,864540,28,590554093,1998.0,Tris's Book,eng,4.07,25857,386,https://images.gr-assets.com/books/1328860149m/58890.jpg
3112850,3112850,3144132,26,738713708,2008.0,"Lament: The Faerie Queen's Deception (Books of Faerie, #1) ",eng,3.69,28824,2658,https://images.gr-assets.com/books/1265410418m/3112850.jpg
7128341,7128341,1044059,95,316044776,1986.0,El príncipe de la niebla,eng,3.66,22022,2069,https://images.gr-assets.com/books/1261604683m/7128341.jpg
8296,8296,11181,48,60885459,1953.0,The First Four Years,eng,3.88,28095,749,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
23308084,23308084,42862750,26,399171622,2016.0,The Rose & the Dagger,eng,4.2,29059,5261,https://images.gr-assets.com/books/1443797156m/23308084.jpg
8130839,8130839,12926604,34,399256121,2012.0,Bloodrose,eng,4.06,24920,2208,https://images.gr-assets.com/books/1351196369m/8130839.jpg
11431896,11431896,16365346,14,62026542,2013.0,The Bitter Kingdom,eng,4.23,26657,2392,https://images.gr-assets.com/books/1360281470m/11431896.jpg
207034,207034,969,24,440421241,2006.0,The Prophet of Yonwood,en-US,3.25,23844,2106,https://images.gr-assets.com/books/1320636285m/207034.jpg
18304322,18304322,25795642,41,62327186,2015.0,Dumplin',eng,3.87,23876,4521,https://images.gr-assets.com/books/1424189465m/18304322.jpg
171020,171020,165142,19,316058254,2005.0,A Mango-Shaped Space,eng,4.22,21859,2341,https://images.gr-assets.com/books/1326056834m/171020.jpg
18079527,18079527,25386818,30,670012092,2014.0,The Impossible Knife of Memory,eng,3.93,22227,3246,https://images.gr-assets.com/books/1405786728m/18079527.jpg
215540,215540,738489,28,1416914234,2005.0,The Quillan Games,eng,4.19,18876,329,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
6609764,6609764,6803731,17,60760885,2010.0,One Crazy Summer,eng,3.95,20219,2862,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
444347,444347,3280795,49,439372941,2004.0,Chasing Vermeer,en-US,3.71,23528,2032,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
22054340,22054340,41381963,10,62351206,2014.0,The Queen,eng,3.93,24726,1858,https://images.gr-assets.com/books/1399581012m/22054340.jpg
10866624,10866624,15781826,18,375870415,2012.0,Unspoken,eng,3.85,24419,3363,https://images.gr-assets.com/books/1333397426m/10866624.jpg
11765920,11765920,13535869,19,61797057,2012.0,The Calling,eng,4.1,27424,1731,https://images.gr-assets.com/books/1478986621m/11765920.jpg
3697927,3697927,3741438,10,1599903229,2009.0,Princess of the Midnight Ball,eng,3.92,28183,3319,https://images.gr-assets.com/books/1312063284m/3697927.jpg
7129588,7129588,7039736,14,1439178232,2010.0,Forget You,eng,3.79,24795,1311,https://images.gr-assets.com/books/1311064362m/7129588.jpg
40159,40159,847545,23,006083577X,2006.0,The King of Attolia,eng,4.37,24349,2029,https://images.gr-assets.com/books/1293505327m/40159.jpg
6373717,6373717,6561348,16,525421556,2009.0,Hold Still,en-US,3.99,17546,1440,https://images.gr-assets.com/books/1394240099m/6373717.jpg
13555073,13555073,19125429,55,857532014,2013.0,The Screaming Staircase,eng,4.19,19372,3067,https://images.gr-assets.com/books/1369670906m/13555073.jpg
13580951,13580951,19165924,27,1423165993,2013.0,United We Spy,eng,4.44,24587,2173,https://images.gr-assets.com/books/1368559827m/13580951.jpg
7817785,7817785,10120579,21,1423134494,2010.0,Bloody Valentine,en-US,3.98,20966,713,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
263148,263148,255086,28,60776250,2006.0,"Vampireville (Vampire Kisses, #3)",en-GB,3.92,22429,503,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
402015,402015,1057985,47,60097477,2002.0,Dancing in my nuddy-pants!,eng,4.01,20861,425,https://images.gr-assets.com/books/1327885836m/402015.jpg
316445,316445,1532237,19,316011274,2004.0,Luna,en-US,3.86,18820,1360,https://images.gr-assets.com/books/1339269673m/316445.jpg
215541,215541,1946186,36,743437349,2003.0,The Reality Bug,eng,4.15,19539,428,https://images.gr-assets.com/books/1431402995m/215541.jpg
303460,303460,1878,16,689839057,2002.0,Among the Betrayed,en-US,4.06,20905,872,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
787660,787660,3038288,52,671729446,1985.0,Heaven,eng,4.01,18252,463,https://images.gr-assets.com/books/1321683934m/787660.jpg
6609714,6609714,6803681,34,545140315,2010.0,The Lonely Hearts Club,eng,3.83,21410,1986,https://images.gr-assets.com/books/1479699351m/6609714.jpg
11861815,11861815,16818567,20,1442444924,2013.0,Winger,eng,4.08,19460,3851,https://images.gr-assets.com/books/1367927656m/11861815.jpg
824508,824508,2756729,72,380732238,1996.0,Junk,en-US,3.87,15614,649,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
106129,106129,847798,33,439545269,2004.0,"Charlie Bone and the Invisible Boy (The Children of the Red King, # 3)",eng,3.89,19833,372,https://images.gr-assets.com/books/1328867540m/106129.jpg
5111039,5111039,5177807,14,006128887X,2009.0,"Royal Blood (Vampire Kisses, #6)",eng,4.09,20485,346,https://images.gr-assets.com/books/1318011052m/5111039.jpg
669570,669570,655608,13,1599900572,2006.0,"Dragon Slippers (Dragon Slippers, #1)",en-US,4.22,22475,2040,https://images.gr-assets.com/books/1316730294m/669570.jpg
7124095,7124095,6474015,39,1416979182,2010.0,Gone ,eng,3.72,26058,1903,https://images.gr-assets.com/books/1269866682m/7124095.jpg
2696181,2696181,2721510,22,312370156,2008.0,The Compound,en-US,3.87,18515,2341,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
10637748,10637748,15367524,22,1442422017,2011.0,The Pledge,eng,3.8,26646,2419,https://images.gr-assets.com/books/1327878861m/10637748.jpg
13170596,13170596,18349959,19,62071076,2013.0,Fragments,eng,4.12,20491,1720,https://images.gr-assets.com/books/1352943797m/13170596.jpg
6605625,8540357,6799539,24,014132502X,2009.0,The Enemy,eng,4.08,17921,2029,https://images.gr-assets.com/books/1340819657m/6605625.jpg
428042,428042,2519210,44,60531827,2004.0,Airborn,eng,4.16,20114,1694,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
10431447,10431447,12905469,38,006202468X,2011.0,Wildwood,eng,3.63,20205,2798,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
9975679,9975679,11163588,32,1606841750,2011.0,Monsters,eng,3.94,21937,2778,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
295305,295305,1193402,66,60728272,2004.0,Wolf Brother,en-US,4.15,18078,1255,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
6178065,6178065,4984643,30,525421351,2009.0,Tenth Grade Bleeds,en-US,4.24,18510,725,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
555500,555500,2690582,26,786837888,2007.0,Peter and the Secret of Rundoon,en-US,4.16,19299,858,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
58894,58894,1171248,27,590554107,1998.0,Daja's Book,eng,4.06,23993,324,https://images.gr-assets.com/books/1328860149m/58894.jpg
58893,58893,3353659,23,590554115,1999.0,Briar's Book,eng,4.14,24366,358,https://images.gr-assets.com/books/1481568171m/58893.jpg
7100490,7100490,7216551,2,1416989404,1997.0,The Forbidden Game,en-US,4.19,19505,966,https://images.gr-assets.com/books/1405784030m/7100490.jpg
1754206,1754206,1752043,6,1416953558,2008.0,Perfect You,en-US,3.7,20946,899,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
22193,22193,1596343,47,316735167,2004.0,You're the one that I want,eng,3.71,17023,209,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
393146,393146,382708,39,763631620,2002.0,The Gift,en-US,4.0,21162,1366,https://images.gr-assets.com/books/1378497748m/393146.jpg
37451,37451,2456008,59,316911488,2002.0,You Know You Love Me,en-US,3.53,19075,690,https://images.gr-assets.com/books/1388599269m/37451.jpg
16070143,16070143,21862443,61,375990690,2013.0,Teardrop,eng,3.65,21248,2318,https://images.gr-assets.com/books/1360596375m/16070143.jpg
10401084,10401084,15305022,18,758272812,2012.0,Storm,en-US,3.96,22950,2281,https://images.gr-assets.com/books/1325995724m/10401084.jpg
9462775,9462775,7269956,12,61976792,2011.0,The Last Little Blue Envelope,en-US,3.86,20354,1499,https://images.gr-assets.com/books/1288297853m/9462775.jpg
15777621,15777621,21490415,28,374351384,2013.0,This Song Will Save Your Life,eng,3.95,21486,3166,https://images.gr-assets.com/books/1362753915m/15777621.jpg
13406425,13406425,15571673,28,1442440759,2012.0,Burn for Burn,eng,3.87,20309,2722,https://images.gr-assets.com/books/1332791803m/13406425.jpg
17331518,17331518,24034803,10,62284835,2013.0,Fracture Me,eng,3.77,25350,2872,https://images.gr-assets.com/books/1383413233m/17331518.jpg
8100267,8100267,12873035,31,141699176X,2010.0,Pathfinder,en-US,3.98,18845,2130,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
82780,82780,2161186,27,439498821,2003.0,Finding Cassie Crazy,eng,3.9,17921,837,https://images.gr-assets.com/books/1388634474m/82780.jpg
95693,95693,1298683,143,553280511,1926.0,The Blue Castle,en-US,4.23,20815,2672,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
11988046,11988046,16951806,15,62117378,2013.0,Pivot Point,eng,4.08,21502,3277,https://images.gr-assets.com/books/1356020486m/11988046.jpg
1395209,1395209,1385362,44,60891270,2007.0,Attack of the Fiend (The Last Apprentice #4),eng,4.19,17183,537,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
9424367,9424367,14308787,24,1596435704,2011.0,Prized,en-US,3.99,20795,1717,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
263172,263172,255110,24,60776242,2005.0,"Kissing Coffins (Vampire Kisses, #2)",en-US,3.87,22921,719,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
8563789,8563789,13432259,22,1442413336,2011.0,Where Things Come Back,eng,3.81,17534,2805,https://images.gr-assets.com/books/1330581469m/8563789.jpg
10551947,10551947,15455900,41,399256199,2011.0,The Outcasts,eng,4.37,18183,1071,https://images.gr-assets.com/books/1327968303m/10551947.jpg
295649,295649,286886,26,015205085X,2002.0,"Bloody Jack: Being an Account of the Curious Adventures of Mary ""Jacky"" Faber, Ship's Boy",eng,4.11,20265,2001,https://images.gr-assets.com/books/1392868382m/295649.jpg
35805,35805,35731,52,439405572,2003.0,The Capture,eng,3.88,20258,1296,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
12792658,12792658,17940593,27,147111810X,2013.0,UnSouled,en-US,4.23,19175,2037,https://images.gr-assets.com/books/1378899523m/12792658.jpg
12982393,12982393,18141649,34,316097772,2012.0,Dare Me,eng,3.23,17353,2684,https://images.gr-assets.com/books/1342214694m/12982393.jpg
10549501,10549501,14412686,21,451234871,2011.0,Last Breath,eng,4.32,21799,1224,https://images.gr-assets.com/books/1327900044m/10549501.jpg
65091,65091,1953064,29,1582349231,2002.0,"The Frog Princess (The Tales of the Frog Princess, #1)",eng,3.81,22774,1131,https://images.gr-assets.com/books/1397766099m/65091.jpg
6937878,6937878,6902415,14,61689424,2010.0,"Love Bites (Vampire Kisses, #7)",en-US,4.13,17970,316,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
17206,17206,592466,25,439700884,2007.0,Lady Friday,en-US,3.91,18565,275,https://images.gr-assets.com/books/1304528767m/17206.jpg
3223761,3223761,3257851,19,316002569,2008.0,Every Soul A Star,eng,4.1,18138,1653,https://images.gr-assets.com/books/1330221785m/3223761.jpg
12507214,12507214,17492836,34,765328666,2012.0,Girl of Nightmares,eng,3.9,22645,3111,https://images.gr-assets.com/books/1344463840m/12507214.jpg
8949,8949,846981,49,316156280,2005.0,"Lord of the Shadows (Cirque Du Freak, #11)",eng,4.22,17290,352,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
1169808,1169808,1157551,62,61059919,1991.0,The Fury,en-US,3.55,23800,730,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
9838800,13595638,14729522,55,399256504,2011.0,Shelter,eng,3.92,17190,1992,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
7849034,7849034,10965495,28,62012037,2013.0,Goddess,eng,4.24,23486,1841,https://images.gr-assets.com/books/1351415040m/7849034.jpg
10433900,10433900,15338406,19,62026089,2011.0,Variant,en-US,3.92,19423,2509,https://images.gr-assets.com/books/1298564680m/10433900.jpg
6338619,6338619,6524551,20,670011835,2009.0,After,eng,3.73,17777,1810,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
9680114,9680114,14568028,53,1455503061,2012.0,Pure,en-US,3.74,21222,3024,https://images.gr-assets.com/books/1302743156m/9680114.jpg
116563,116563,3464,30,152047387,1983.0,So You Want to Be a Wizard,en-US,3.8,22281,971,https://images.gr-assets.com/books/1328877065m/116563.jpg
18296030,18296030,18770689,24,1423175123,2014.0,Don't Look Back,eng,4.11,21777,3300,https://images.gr-assets.com/books/1380803444m/18296030.jpg
3347892,3347892,3386279,31,61345725,2009.0,Envy,en-US,3.91,21991,1224,https://images.gr-assets.com/books/1327928712m/3347892.jpg
10596724,10596724,15504353,19,1250024633,2013.0,Horde,en-CA,4.28,18993,1822,https://images.gr-assets.com/books/1362287692m/10596724.jpg
186103,186103,1641139,36,1595140838,2005.0,Peeps,eng,3.77,22514,1937,https://images.gr-assets.com/books/1443904244m/186103.jpg
8535273,8535273,11095144,24,385738595,2011.0,The Dark And Hollow Places,eng,4.03,20422,1927,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
13516846,13516846,19074404,41,62009494,2012.0,Dodger,eng,3.9,18798,2482,https://images.gr-assets.com/books/1343828971m/13516846.jpg
13929,13929,2024857,25,375833641,2007.0,Wildwood Dancing,en-US,4.09,22892,2125,https://images.gr-assets.com/books/1393127105m/13929.jpg
157055,157055,1787093,17,152050841,2002.0,Once Upon a Marigold,eng,3.98,20860,1430,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
47618,47618,805793,31,439436575,2006.0,Sir Thursday,en-US,3.94,18494,310,https://images.gr-assets.com/books/1304528609m/47618.jpg
1729146,1729146,2694663,29,1416914188,2008.0,Raven Rise,en-US,4.2,18086,351,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
1291211,1291211,2164115,31,340881542,2004.0,Class A (Cherub #2),en-US,4.26,15638,630,https://images.gr-assets.com/books/1356698938m/1291211.jpg
164719,164719,3214275,40,316012335,2005.0,Lord Loss,eng,4.21,16835,1172,https://images.gr-assets.com/books/1344267992m/164719.jpg
6460331,6460331,6650736,32,545040604,2010.0,Runaway ,eng,3.93,21662,839,https://images.gr-assets.com/books/1328840338m/6460331.jpg
18222699,18222699,25634760,29,547959214,2014.0,Graduation Day,eng,3.81,17926,1585,https://images.gr-assets.com/books/1384363227m/18222699.jpg
3097601,3097601,3128756,10,60737557,2008.0,Suicide Notes,eng,3.92,15399,1096,https://images.gr-assets.com/books/1424990334m/3097601.jpg
9644151,9644151,14531613,9,1933718552,2011.0,Ashfall,eng,3.96,19771,2612,https://images.gr-assets.com/books/1301592315m/9644151.jpg
1303564,1303564,1292766,24,340884355,2005.0,Maximum Security (Cherub #3),eng,4.24,15719,426,https://images.gr-assets.com/books/1357225650m/1303564.jpg
7059135,7059135,6662880,19,037321006X,2010.0,Inside Out,eng,3.82,22001,1882,https://images.gr-assets.com/books/1335383824m/7059135.jpg
